7493
unassigned_transcript_4024	4020615	4020878	4018618	2	1	2344	2325
unassigned_transcript_4025	4021366	4021944	4020878	2	1	2345	2326
unassigned_transcript_4026	4022462	4022928	4021944	2	1	2346	2327
unassigned_transcript_4028	4023256	4024010	4022928	2	1	2347	2328
unassigned_transcript_4029	4024201	4024402	4024010	2	1	2348	2329
unassigned_transcript_4031	4031673	4031909	4024402	2	1	2349	2330
unassigned_transcript_4032	4032411	4032773	4031909	2	1	2350	2331
unassigned_transcript_4033	4032917	4033244	4032773	2	1	2351	2332
unassigned_transcript_4035	4035937	4036452	4033244	1	1	2352	2333
unassigned_transcript_4037	4037822	4038640	4036452	1	1	2353	2334
unassigned_transcript_4039	4039583	4039837	4038640	1	1	2354	2335
unassigned_transcript_4040	4040729	4041148	4039837	1	1	2355	2336
unassigned_transcript_4041	4041305	4041825	4041148	1	1	2356	2337
unassigned_transcript_4043	4041954	4043572	4041825	1	1	2357	2338
unassigned_transcript_4044	4043728	4044489	4043572	1	1	2358	2339
unassigned_transcript_4046	4045201	4045543	4044489	1	1	2359	2340
unassigned_transcript_4047	4045704	4046314	4045543	1	1	2360	2341
unassigned_transcript_4048	4046481	4046969	4046314	1	1	2361	2342
unassigned_transcript_4050	4049490	4049695	4046969	2	1	2362	2343
unassigned_transcript_4054	4053076	4054598	4049695	1	1	2363	2344
unassigned_transcript_4056	4054897	4056714	4054598	1	1	2364	2345
unassigned_transcript_4058	4057035	4057324	4056714	2	1	2365	2346
unassigned_transcript_4059	4059027	4059105	4057324	2	1	2366	2347
unassigned_transcript_4060	4059370	4059594	4059105	1	1	2367	2348
unassigned_transcript_4061	4059743	4061107	4059594	2	1	2368	2349
unassigned_transcript_4064	4065216	4066093	4061107	1	1	2369	2350
unassigned_transcript_4065	4066225	4066817	4066093	1	1	2370	2351
unassigned_transcript_4068	4067305	4068555	4066817	2	1	2371	2352
unassigned_transcript_4071	4070042	4071547	4068555	1	1	2372	2353
unassigned_transcript_4072	4071728	4072181	4071547	2	1	2373	2354
unassigned_transcript_4074	4072286	4074293	4072181	2	1	2374	2355
unassigned_transcript_4076	4077292	4077639	4074293	1	1	2375	2356
unassigned_transcript_4077	4078017	4078258	4077639	1	1	2376	2357
unassigned_transcript_4079	4081357	4082739	4078258	1	1	2377	2358
unassigned_transcript_4082	4083809	4084321	4082739	2	1	2378	2359
unassigned_transcript_4084	4084870	4086287	4084321	1	1	2379	2360
unassigned_transcript_4085	4088318	4088524	4086287	2	1	2380	2361
unassigned_transcript_4087	4088884	4089228	4088524	2	1	2381	2362
unassigned_transcript_4088	4089333	4089579	4089228	2	1	2382	2363
unassigned_transcript_4091	4092293	4092905	4089579	2	1	2383	2364
unassigned_transcript_4094	4094178	4094686	4092905	2	1	2384	2365
unassigned_transcript_4095	4094907	4096012	4094686	2	1	2385	2366
unassigned_transcript_4097	4096689	4097212	4096012	2	1	2386	2367
unassigned_transcript_4099	4097329	4097620	4097212	2	1	2387	2368
unassigned_transcript_4101	4098336	4100441	4097620	1	1	2388	2369
unassigned_transcript_4102	4100552	4106050	4100441	1	1	2389	2370
unassigned_transcript_4108	4108146	4108498	4106050	2	1	2390	2371
unassigned_transcript_4109	4108700	4109271	4108498	2	1	2391	2372
unassigned_transcript_4110	4109688	4110822	4109271	2	1	2392	2373
unassigned_transcript_4111	4110927	4111324	4110822	2	1	2393	2374
unassigned_transcript_4112	4111476	4111922	4111324	2	1	2394	2375
unassigned_transcript_4114	4112165	4112545	4111922	1	1	2395	2376
unassigned_transcript_4115	4112978	4113202	4112545	1	1	2396	2377
unassigned_transcript_4117	4113796	4117247	4113202	1	1	2397	2378
unassigned_transcript_4119	4117468	4117935	4117247	1	1	2398	2379
unassigned_transcript_4120	4118577	4119251	4117935	1	1	2399	2380
unassigned_transcript_4121	4119467	4120688	4119251	2	1	2400	2381
unassigned_transcript_4123	4121376	4121722	4120688	2	1	2401	2382
unassigned_transcript_4125	4122122	4122419	4121722	2	1	2402	2383
unassigned_transcript_4126	4122525	4123345	4122419	2	1	2403	2384
unassigned_transcript_4127	4123494	4124887	4123345	2	1	2404	2385
unassigned_transcript_4129	4125254	4127371	4124887	2	1	2405	2386
unassigned_transcript_4130	4128632	4129793	4127371	2	1	2406	2387
unassigned_transcript_4133	4133003	4133533	4129793	1	1	2407	2388
unassigned_transcript_4134	4133693	4134247	4133533	2	1	2408	2389
unassigned_transcript_4136	4135062	4135888	4134247	1	1	2409	2390
unassigned_transcript_4137	4136051	4137106	4135888	1	1	2410	2391
unassigned_transcript_4138	4136273	4136974	4137106	2	1	2411	2392
unassigned_transcript_4140	4137334	4139872	4137106	1	1	2412	2393
unassigned_transcript_4141	4140076	4141040	4139872	1	1	2413	2394
unassigned_transcript_4143	4142299	4143912	4141040	2	1	2414	2395
unassigned_transcript_4147	4152103	4153896	4143912	1	1	2415	2396
unassigned_transcript_4148	4153990	4154749	4153896	2	1	2416	2397
unassigned_transcript_4149	4154359	4154693	4154749	1	1	2417	2398
unassigned_transcript_4150	4154911	4155001	4154749	1	1	2418	2399
unassigned_transcript_4151	4155249	4156312	4155001	2	1	2419	2400
unassigned_transcript_4153	4156449	4157489	4156312	2	1	2420	2401
unassigned_transcript_4155	4157618	4157909	4157489	2	1	2421	2402
unassigned_transcript_4157	4158425	4158702	4157909	2	1	2422	2403
unassigned_transcript_4159	4160745	4162191	4158702	1	1	2423	2404
unassigned_transcript_4162	4164314	4164561	4162191	1	1	2424	2405
unassigned_transcript_4163	4164678	4165793	4164561	1	1	2425	2406
unassigned_transcript_4166	4168095	4168308	4165793	2	1	2426	2407
unassigned_transcript_4168	4170165	4170604	4168308	1	1	2427	2408
unassigned_transcript_4169	4170478	4172437	4170604	2	1	2428	2409
unassigned_transcript_4173	4174382	4174619	4172437	2	1	2429	2410
unassigned_transcript_4174	4176441	4176733	4174619	1	1	2430	2411
unassigned_transcript_4176	4178207	4178674	4176733	1	1	2431	2412
unassigned_transcript_4177	4178277	4179531	4178674	2	1	2432	2413
unassigned_transcript_4178	4179107	4179654	4179531	1	1	2433	2414
unassigned_transcript_4179	4179791	4180056	4179654	1	1	2434	2415
unassigned_transcript_4181	4181501	4181837	4180056	1	1	2435	2416
unassigned_transcript_4182	4182361	4182681	4181837	1	1	2436	2417
unassigned_transcript_4183	4183126	4183920	4182681	1	1	2437	2418
unassigned_transcript_4184	4184201	4184480	4183920	1	1	2438	2419
unassigned_transcript_4185	4184340	4184517	4184480	2	1	2439	2420
unassigned_transcript_4186	4184613	4184841	4184517	1	1	2440	2421
unassigned_transcript_4190	4188927	4189685	4184841	2	1	2441	2422
unassigned_transcript_4192	4190524	4191418	4189685	2	1	2442	2423
unassigned_transcript_4193	4191579	4192036	4191418	2	1	2443	2424
unassigned_transcript_4197	4195832	4196132	4192036	2	1	2444	2425
unassigned_transcript_4198	4196065	4196561	4196132	1	1	2445	2426
unassigned_transcript_4199	4196746	4197276	4196561	2	1	2446	2427
unassigned_transcript_4200	4197368	4199831	4197276	1	1	2447	2428
unassigned_transcript_4202	4198687	4200077	4199831	2	1	2448	2429
unassigned_transcript_4204	4200611	4200934	4200077	2	1	2449	2430
unassigned_transcript_4205	4201114	4201399	4200934	2	1	2450	2431
unassigned_transcript_4206	4202828	4203120	4201399	2	1	2451	2432
unassigned_transcript_4207	4203860	4204341	4203120	2	1	2452	2433
unassigned_transcript_4208	4204471	4204881	4204341	2	1	2453	2434
unassigned_transcript_4209	4205571	4206758	4204881	2	1	2454	2435
unassigned_transcript_4212	4208151	4208715	4206758	1	1	2455	2436
unassigned_transcript_4214	4208999	4212435	4208715	1	1	2456	2437
unassigned_transcript_4217	4213155	4213359	4212435	1	1	2457	2438
unassigned_transcript_4218	4216267	4216619	4213359	1	1	2458	2439
unassigned_transcript_4220	4217735	4217983	4216619	1	1	2459	2440
unassigned_transcript_4221	4218979	4219237	4217983	1	1	2460	2441
unassigned_transcript_4222	4219603	4220220	4219237	2	1	2461	2442
unassigned_transcript_4225	4222980	4223324	4220220	1	1	2462	2443
unassigned_transcript_4226	4223765	4224321	4223324	2	1	2463	2444
unassigned_transcript_4228	4224485	4225066	4224321	2	1	2464	2445
unassigned_transcript_4229	4225254	4230411	4225066	2	1	2465	2446
unassigned_transcript_4230	4226143	4226520	4230411	1	1	2466	2447
unassigned_transcript_4232	4230089	4230401	4230411	1	1	2467	2448
unassigned_transcript_4233	4230527	4231825	4230411	2	1	2468	2449
unassigned_transcript_4235	4231811	4232975	4231825	1	1	2469	2450
unassigned_transcript_4238	4236901	4237515	4232975	2	1	2470	2451
unassigned_transcript_4239	4237936	4238233	4237515	1	1	2471	2452
unassigned_transcript_4240	4238305	4238400	4238233	1	1	2472	2453
unassigned_transcript_4241	4239428	4243323	4238400	1	1	2473	2454
unassigned_transcript_4242	4240849	4240967	4243323	2	1	2474	2455
unassigned_transcript_4243	4241153	4241524	4243323	2	1	2475	2456
unassigned_transcript_4247	4246504	4246724	4243323	1	1	2476	2457
unassigned_transcript_4248	4247538	4248239	4246724	1	1	2477	2458
unassigned_transcript_4249	4248027	4248346	4248239	2	1	2478	2459
unassigned_transcript_4250	4248482	4250316	4248346	2	1	2479	2460
unassigned_transcript_4252	4250491	4251836	4250316	1	1	2480	2461
unassigned_transcript_4255	4253364	4253922	4251836	1	1	2481	2462
unassigned_transcript_4259	4257715	4258953	4253922	2	1	2482	2463
unassigned_transcript_4260	4259370	4259794	4258953	2	1	2483	2464
unassigned_transcript_4262	4261012	4261497	4259794	2	1	2484	2465
unassigned_transcript_4265	4264359	4264946	4261497	1	1	2485	2466
unassigned_transcript_4266	4265148	4265244	4264946	1	2	2486	2467
unassigned_transcript_4267	4265252	4265323	4265244	1	1	2488	2468
unassigned_transcript_4269	4265722	4266864	4265323	1	1	2489	2469
unassigned_transcript_4270	4266694	4267065	4266864	2	1	2490	2470
unassigned_transcript_4272	4268661	4268915	4267065	1	1	2491	2471
unassigned_transcript_4273	4268671	4268916	4268915	2	1	2492	2472
unassigned_transcript_4275	4269511	4270941	4268916	1	1	2493	2473
unassigned_transcript_4277	4272340	4272550	4270941	1	1	2494	2474
unassigned_transcript_4278	4272922	4273346	4272550	1	1	2495	2475
unassigned_transcript_4279	4273639	4274575	4273346	1	1	2496	2476
unassigned_transcript_4280	4274218	4274548	4274575	2	1	2497	2477
unassigned_transcript_4281	4274706	4276768	4274575	2	1	2498	2478
unassigned_transcript_4285	4277801	4278184	4276768	1	1	2499	2479
unassigned_transcript_4287	4278393	4278834	4278184	1	1	2500	2480
unassigned_transcript_4288	4278997	4279464	4278834	1	1	2501	2481
unassigned_transcript_4290	4279854	4281271	4279464	1	1	2502	2482
unassigned_transcript_4291	4281443	4282187	4281271	2	1	2503	2483
unassigned_transcript_4295	4285444	4286289	4282187	1	1	2504	2484
unassigned_transcript_4297	4287273	4287506	4286289	1	1	2505	2485
unassigned_transcript_4299	4290324	4290910	4287506	1	1	2506	2486
unassigned_transcript_4300	4291998	4292911	4290910	1	1	2507	2487
unassigned_transcript_4301	4292239	4292510	4292911	2	1	2508	2488
unassigned_transcript_4302	4292898	4294212	4292911	2	1	2509	2489
unassigned_transcript_4303	4294278	4294815	4294212	1	1	2510	2490
unassigned_transcript_4304	4294348	4294618	4294815	2	1	2511	2491
unassigned_transcript_4306	4295343	4295960	4294815	2	1	2512	2492
unassigned_transcript_4308	4298059	4299535	4295960	1	1	2513	2493
unassigned_transcript_4309	4299068	4299602	4299535	2	1	2514	2494
unassigned_transcript_4310	4299752	4301104	4299602	2	1	2515	2495
unassigned_transcript_4313	4303209	4303566	4301104	1	1	2516	2496
unassigned_transcript_4315	4304498	4304724	4303566	1	1	2517	2497
unassigned_transcript_4316	4304892	4305844	4304724	1	1	2518	2498
unassigned_transcript_4318	4306169	4306380	4305844	2	1	2519	2499
unassigned_transcript_4320	4306563	4307097	4306380	1	1	2520	2500
unassigned_transcript_4321	4307265	4307550	4307097	1	1	2521	2501
unassigned_transcript_4322	4307674	4308179	4307550	1	1	2522	2502
unassigned_transcript_4323	4309051	4310397	4308179	1	1	2523	2503
unassigned_transcript_4325	4310725	4310927	4310397	2	1	2524	2504
unassigned_transcript_4326	4312205	4312438	4310927	2	1	2525	2505
unassigned_transcript_4328	4313250	4313792	4312438	1	1	2526	2506
unassigned_transcript_4329	4313917	4314789	4313792	1	1	2527	2507
unassigned_transcript_4330	4314891	4315106	4314789	1	1	2528	2508
unassigned_transcript_4331	4318282	4319835	4315106	1	1	2529	2509
unassigned_transcript_4333	4320172	4321800	4319835	1	1	2530	2510
unassigned_transcript_4336	4322227	4323269	4321800	1	1	2531	2511
unassigned_transcript_4338	4323521	4325623	4323269	1	1	2532	2512
unassigned_transcript_4340	4326025	4326613	4325623	1	1	2533	2513
unassigned_transcript_4342	4327311	4328338	4326613	1	1	2534	2514
unassigned_transcript_4344	4329458	4329988	4328338	2	1	2535	2515
unassigned_transcript_4346	4331304	4331832	4329988	2	1	2536	2516
unassigned_transcript_4348	4334394	4334615	4331832	1	1	2537	2517
unassigned_transcript_4349	4336121	4336653	4334615	1	1	2538	2518
unassigned_transcript_4350	4337010	4338534	4336653	2	1	2539	2519
unassigned_transcript_4353	4338959	4339336	4338534	2	1	2540	2520
unassigned_transcript_4355	4341234	4342090	4339336	1	1	2541	2521
unassigned_transcript_4357	4342753	4343092	4342090	1	1	2542	2522
unassigned_transcript_4358	4343207	4343703	4343092	1	1	2543	2523
unassigned_transcript_4359	4343821	4346457	4343703	1	1	2544	2524
unassigned_transcript_4362	4347192	4348391	4346457	1	1	2545	2525
unassigned_transcript_4363	4348500	4348710	4348391	1	1	2546	2526
unassigned_transcript_4364	4348895	4349359	4348710	1	1	2547	2527
unassigned_transcript_4365	4350052	4350562	4349359	1	1	2548	2528
unassigned_transcript_4367	4351137	4351483	4350562	2	1	2549	2529
unassigned_transcript_4371	4355753	4357107	4351483	1	1	2550	2530
unassigned_transcript_4372	4358457	4362333	4357107	2	1	2551	2531
unassigned_transcript_4374	4360503	4362102	4362333	1	1	2552	2532
unassigned_transcript_4375	4362447	4362764	4362333	2	1	2553	2533
unassigned_transcript_4377	4362830	4364523	4362764	2	1	2554	2534
unassigned_transcript_4378	4365310	4365826	4364523	2	1	2555	2535
unassigned_transcript_4381	4366464	4367502	4365826	1	1	2556	2536
unassigned_transcript_4383	4368363	4368829	4367502	1	1	2557	2537
unassigned_transcript_4384	4369286	4369884	4368829	1	1	2558	2538
unassigned_transcript_4385	4370022	4371503	4369884	1	1	2559	2539
unassigned_transcript_4386	4371613	4371986	4371503	1	1	2560	2540
unassigned_transcript_4387	4372754	4373344	4371986	1	1	2561	2541
unassigned_transcript_4389	4374100	4374335	4373344	1	1	2562	2542
unassigned_transcript_4390	4374388	4375303	4374335	1	1	2563	2543
unassigned_transcript_4391	4375390	4378764	4375303	2	1	2564	2544
unassigned_transcript_4393	4378874	4380828	4378764	2	1	2565	2545
unassigned_transcript_4394	4381480	4382444	4380828	2	1	2566	2546
unassigned_transcript_4395	4382827	4383042	4382444	2	1	2567	2547
unassigned_transcript_4397	4383203	4383728	4383042	2	1	2568	2548
unassigned_transcript_4398	4383882	4384262	4383728	2	1	2569	2549
unassigned_transcript_4400	4384515	4384808	4384262	2	1	2570	2550
unassigned_transcript_4401	4385008	4386218	4384808	2	1	2571	2551
unassigned_transcript_4402	4386444	4386764	4386218	2	1	2572	2552
unassigned_transcript_4404	4386963	4388257	4386764	1	1	2573	2553
unassigned_transcript_4405	4388405	4389209	4388257	1	1	2574	2554
unassigned_transcript_4406	4392147	4393878	4389209	1	1	2575	2555
unassigned_transcript_4409	4395186	4395594	4393878	1	1	2576	2556
unassigned_transcript_4410	4395746	4398030	4395594	1	1	2577	2557
unassigned_transcript_4412	4398141	4400305	4398030	1	1	2578	2558
unassigned_transcript_4413	4400532	4401741	4400305	2	1	2579	2559
unassigned_transcript_4414	4400685	4401604	4401741	1	1	2580	2560
unassigned_transcript_4416	4401886	4403825	4401741	2	1	2581	2561
unassigned_transcript_4417	4403828	4404836	4403825	2	1	2582	2562
unassigned_transcript_4423	4411599	4412257	4404836	1	1	2583	2563
unassigned_transcript_4424	4412680	4413596	4412257	1	1	2584	2564
unassigned_transcript_4425	4413766	4414090	4413596	1	1	2585	2565
unassigned_transcript_4427	4414982	4415298	4414090	2	1	2586	2566
unassigned_transcript_4428	4415399	4416718	4415298	2	1	2587	2567
unassigned_transcript_4430	4416934	4417849	4416718	2	1	2588	2568
unassigned_transcript_4433	4419124	4420262	4417849	1	1	2589	2569
unassigned_transcript_4434	4420530	4422187	4420262	1	1	2590	2570
unassigned_transcript_4436	4423629	4424388	4422187	2	1	2591	2571
unassigned_transcript_4437	4424581	4427094	4424388	1	1	2592	2572
unassigned_transcript_4440	4429022	4429504	4427094	1	1	2593	2573
unassigned_transcript_4441	4429031	4431680	4429504	2	1	2594	2574
unassigned_transcript_4444	4432632	4432870	4431680	1	1	2595	2575
unassigned_transcript_4448	4437465	4438920	4432870	1	1	2596	2576
unassigned_transcript_4449	4438734	4439531	4438920	2	1	2597	2577
unassigned_transcript_4450	4439117	4439450	4439531	1	1	2598	2578
unassigned_transcript_4452	4440013	4440733	4439531	2	1	2599	2579
unassigned_transcript_4453	4441601	4441859	4440733	2	1	2600	2580
unassigned_transcript_4454	4442519	4442918	4441859	2	1	2601	2581
unassigned_transcript_4455	4442642	4442871	4442918	1	1	2602	2582
unassigned_transcript_4457	4443518	4443750	4442918	2	1	2603	2583
unassigned_transcript_4458	4443973	4444183	4443750	2	1	2604	2584
unassigned_transcript_4459	4444294	4445432	4444183	2	1	2605	2585
unassigned_transcript_4463	4448209	4448504	4445432	1	1	2606	2586
unassigned_transcript_4464	4448884	4449090	4448504	1	1	2607	2587
unassigned_transcript_4465	4449733	4450206	4449090	1	1	2608	2588
unassigned_transcript_4467	4450953	4452316	4450206	2	1	2609	2589
unassigned_transcript_4469	4453938	4455223	4452316	1	1	2610	2590
unassigned_transcript_4470	4455877	4458044	4455223	1	1	2611	2591
unassigned_transcript_4471	4456606	4457631	4458044	2	1	2612	2592
unassigned_transcript_4472	4457732	4458887	4458044	2	1	2613	2593
unassigned_transcript_4473	4458175	4461221	4458887	1	1	2614	2594
unassigned_transcript_4476	4461893	4462367	4461221	2	1	2615	2595
unassigned_transcript_4478	4465926	4466145	4462367	1	1	2616	2596
unassigned_transcript_4479	4466281	4466912	4466145	1	1	2617	2597
unassigned_transcript_4481	4468231	4468620	4466912	1	1	2618	2598
unassigned_transcript_4484	4471655	4472040	4468620	1	1	2619	2599
unassigned_transcript_4485	4472217	4473226	4472040	2	1	2620	2600
unassigned_transcript_4489	4476995	4477365	4473226	1	1	2621	2601
unassigned_transcript_4492	4479549	4480087	4477365	1	1	2622	2602
unassigned_transcript_4497	4484702	4486133	4480087	1	1	2623	2603
unassigned_transcript_4499	4486335	4486702	4486133	1	1	2624	2604
unassigned_transcript_4500	4486836	4487371	4486702	1	1	2625	2605
unassigned_transcript_4501	4488167	4488435	4487371	1	1	2626	2606
unassigned_transcript_4502	4488263	4488483	4488435	2	1	2627	2607
unassigned_transcript_4506	4496721	4496960	4488483	2	1	2628	2608
unassigned_transcript_4508	4497068	4497922	4496960	2	1	2629	2609
unassigned_transcript_4510	4498798	4499377	4497922	2	1	2630	2610
unassigned_transcript_4511	4499493	4500059	4499377	2	1	2631	2611
unassigned_transcript_4512	4500170	4500933	4500059	2	1	2632	2612
unassigned_transcript_4514	4501051	4503367	4500933	2	1	2633	2613
unassigned_transcript_4517	4505707	4510012	4503367	1	1	2634	2614
unassigned_transcript_4519	4510171	4510407	4510012	2	1	2635	2615
unassigned_transcript_4520	4510940	4511255	4510407	1	1	2636	2616
unassigned_transcript_4522	4512650	4513544	4511255	1	1	2637	2617
unassigned_transcript_4523	4513883	4514420	4513544	1	1	2638	2618
unassigned_transcript_4524	4515181	4515992	4514420	1	1	2639	2619
unassigned_transcript_4525	4515215	4515760	4515992	2	1	2640	2620
unassigned_transcript_4526	4516059	4516564	4515992	2	1	2641	2621
unassigned_transcript_4527	4516069	4517069	4516564	1	1	2642	2622
unassigned_transcript_4528	4516699	4516958	4517069	2	1	2643	2623
unassigned_transcript_4529	4517199	4517510	4517069	2	1	2644	2624
unassigned_transcript_4532	4518961	4520117	4517510	2	1	2645	2625
unassigned_transcript_4535	4520335	4523020	4520117	1	1	2646	2626
unassigned_transcript_4537	4523044	4523318	4523020	1	1	2647	2627
unassigned_transcript_4539	4523428	4524675	4523318	1	1	2648	2628
unassigned_transcript_4540	4525027	4525451	4524675	2	1	2649	2629
unassigned_transcript_4541	4525851	4526169	4525451	2	1	2650	2630
unassigned_transcript_4542	4526198	4527834	4526169	2	1	2651	2631
unassigned_transcript_4543	4526246	4527606	4527834	1	1	2652	2632
unassigned_transcript_4544	4527876	4528467	4527834	2	1	2653	2633
unassigned_transcript_4545	4528264	4529154	4528467	1	1	2654	2634
unassigned_transcript_4546	4528926	4529222	4529154	2	1	2655	2635
unassigned_transcript_4547	4529276	4530122	4529222	1	1	2656	2636
unassigned_transcript_4549	4530230	4530866	4530122	1	1	2657	2637
unassigned_transcript_4550	4531035	4532485	4530866	2	1	2658	2638
unassigned_transcript_4551	4531143	4532753	4532485	1	1	2659	2639
unassigned_transcript_4552	4532856	4532926	4532753	1	1	2660	2640
unassigned_transcript_4554	4533501	4534251	4532926	1	1	2661	2641
unassigned_transcript_4555	4534458	4535455	4534251	1	1	2662	2642
unassigned_transcript_4557	4535557	4540788	4535455	1	1	2663	2643
unassigned_transcript_4559	4540456	4541870	4540788	2	1	2664	2644
unassigned_transcript_4560	4541285	4541728	4541870	1	1	2665	2645
unassigned_transcript_4562	4542487	4543621	4541870	2	1	2666	2646
unassigned_transcript_4564	4544919	4545583	4543621	2	1	2667	2647
unassigned_transcript_4566	4546966	4548863	4545583	1	1	2668	2648
unassigned_transcript_4567	4549361	4553430	4548863	2	1	2669	2649
unassigned_transcript_4571	4554076	4557449	4553430	2	1	2670	2650
unassigned_transcript_4572	4554191	4555180	4557449	2	1	2671	2651
unassigned_transcript_4574	4557437	4558363	4557449	1	1	2672	2652
unassigned_transcript_4578	4562198	4562770	4558363	1	1	2673	2653
unassigned_transcript_4579	4563179	4563653	4562770	2	1	2674	2654
unassigned_transcript_4581	4565699	4566207	4563653	1	1	2675	2655
unassigned_transcript_4583	4566425	4566781	4566207	2	1	2676	2656
unassigned_transcript_4585	4572681	4574886	4566781	1	1	2677	2657
unassigned_transcript_4586	4575304	4575643	4574886	1	1	2678	2658
unassigned_transcript_4587	4575771	4577307	4575643	1	1	2679	2659
unassigned_transcript_4590	4578613	4579137	4577307	2	1	2680	2660
unassigned_transcript_4591	4580560	4582159	4579137	2	1	2681	2661
unassigned_transcript_4594	4583020	4584457	4582159	2	1	2682	2662
unassigned_transcript_4598	4586896	4587097	4584457	1	1	2683	2663
unassigned_transcript_4599	4587551	4588077	4587097	1	1	2684	2664
unassigned_transcript_4601	4589728	4590513	4588077	2	1	2685	2665
unassigned_transcript_4603	4590730	4591268	4590513	2	1	2686	2666
unassigned_transcript_4604	4591802	4593531	4591268	2	1	2687	2667
unassigned_transcript_4607	4594793	4595176	4593531	1	1	2688	2668
unassigned_transcript_4608	4595387	4595716	4595176	1	1	2689	2669
unassigned_transcript_4611	4599992	4600854	4595716	1	1	2690	2670
unassigned_transcript_4614	4602078	4602302	4600854	1	1	2691	2671
unassigned_transcript_4615	4603368	4603690	4602302	1	1	2692	2672
unassigned_transcript_4616	4604710	4606361	4603690	1	1	2693	2673
unassigned_transcript_4619	4607666	4607987	4606361	2	1	2694	2674
unassigned_transcript_4620	4608798	4609676	4607987	2	1	2695	2675
unassigned_transcript_4621	4609819	4610282	4609676	2	1	2696	2676
unassigned_transcript_4622	4610463	4611462	4610282	2	1	2697	2677
unassigned_transcript_4623	4611583	4612779	4611462	2	1	2698	2678
unassigned_transcript_4625	4612926	4613191	4612779	2	1	2699	2679
unassigned_transcript_4628	4617239	4618463	4613191	1	1	2700	2680
unassigned_transcript_4629	4618814	4619451	4618463	2	1	2701	2681
unassigned_transcript_4630	4619538	4621624	4619451	2	1	2702	2682
unassigned_transcript_4633	4623235	4625813	4621624	1	1	2703	2683
unassigned_transcript_4634	4625839	4627500	4625813	1	1	2704	2684
unassigned_transcript_4635	4629928	4630752	4627500	1	1	2705	2685
unassigned_transcript_4636	4631485	4632241	4630752	1	1	2706	2686
unassigned_transcript_4637	4633309	4633850	4632241	1	1	2707	2687
unassigned_transcript_4638	4634003	4634287	4633850	1	1	2708	2688
unassigned_transcript_4639	4634850	4635267	4634287	1	1	2709	2689
unassigned_transcript_4641	4635717	4636489	4635267	2	1	2710	2690
unassigned_transcript_4642	4636965	4638000	4636489	2	1	2711	2691
unassigned_transcript_4644	4638048	4639146	4638000	2	1	2712	2692
unassigned_transcript_4648	4640962	4642124	4639146	1	1	2713	2693
unassigned_transcript_4650	4642457	4642697	4642124	2	1	2714	2694
unassigned_transcript_4651	4643962	4644809	4642697	2	1	2715	2695
unassigned_transcript_4652	4644975	4646555	4644809	2	1	2716	2696
unassigned_transcript_4654	4647229	4649093	4646555	2	1	2717	2697
unassigned_transcript_4656	4649184	4649874	4649093	2	1	2718	2698
unassigned_transcript_4658	4650597	4651188	4649874	1	1	2719	2699
unassigned_transcript_4661	4654242	4654577	4651188	2	1	2720	2700
unassigned_transcript_4662	4654512	4655253	4654577	2	1	2721	2701
unassigned_transcript_4665	4657164	4657481	4655253	1	1	2722	2702
unassigned_transcript_4666	4658146	4658450	4657481	1	1	2723	2703
unassigned_transcript_4667	4658484	4661048	4658450	2	1	2724	2704
unassigned_transcript_4669	4661413	4662445	4661048	2	1	2725	2705
unassigned_transcript_4670	4662596	4662865	4662445	2	1	2726	2706
unassigned_transcript_4671	4663273	4663762	4662865	2	1	2727	2707
unassigned_transcript_4672	4664184	4664879	4663762	2	1	2728	2708
unassigned_transcript_4678	4673023	4673741	4664879	2	1	2729	2709
unassigned_transcript_4679	4673136	4673689	4673741	1	1	2730	2710
unassigned_transcript_4680	4674036	4675799	4673741	2	1	2731	2711
unassigned_transcript_4683	4675947	4677213	4675799	2	1	2732	2712
unassigned_transcript_4685	4678476	4678777	4677213	1	1	2733	2713
unassigned_transcript_4686	4678897	4680868	4678777	1	1	2734	2714
unassigned_transcript_4689	4683303	4683504	4680868	1	1	2735	2715
unassigned_transcript_4690	4685818	4686214	4683504	1	1	2736	2716
unassigned_transcript_4691	4685858	4686065	4686214	2	1	2737	2717
unassigned_transcript_4694	4689539	4690067	4686214	2	1	2738	2718
unassigned_transcript_4697	4691804	4693629	4690067	2	1	2739	2719
unassigned_transcript_4699	4693980	4694224	4693629	2	1	2740	2720
unassigned_transcript_4700	4694346	4694721	4694224	2	1	2741	2721
unassigned_transcript_4701	4694870	4695240	4694721	2	1	2742	2722
unassigned_transcript_4702	4695442	4697081	4695240	2	1	2743	2723
unassigned_transcript_4704	4699676	4700144	4697081	2	1	2744	2724
unassigned_transcript_4706	4700666	4701510	4700144	2	1	2745	2725
unassigned_transcript_4707	4701743	4702055	4701510	2	1	2746	2726
unassigned_transcript_4709	4702377	4703302	4702055	2	1	2747	2727
unassigned_transcript_4711	4704931	4706180	4703302	1	1	2748	2728
unassigned_transcript_4712	4706412	4706853	4706180	2	1	2749	2729
unassigned_transcript_4714	4706959	4709104	4706853	2	1	2750	2730
unassigned_transcript_4715	4709382	4709678	4709104	1	1	2751	2731
unassigned_transcript_4717	4709968	4710566	4709678	2	1	2752	2732
unassigned_transcript_4718	4710709	4711828	4710566	2	1	2753	2733
unassigned_transcript_4719	4715430	4715501	4711828	1	1	2754	2734
unassigned_transcript_4720	4715733	4716186	4715501	1	1	2755	2735
